2020-12-10,62.40
2020-12-11,64.95
2020-12-14,66.39
2020-12-15,66.59
2020-12-16,67.25
2020-12-17,69.80
2020-12-18,68.31
2020-12-21,66.18
2020-12-22,67.30
2020-12-23,68.14
2020-12-28,68.00
2020-12-29,68.00
2020-12-30,68.30
2021-01-04,66.00
2021-01-05,65.10
2021-01-06,61.85
2021-01-07,60.95
2021-01-08,62.23
2021-01-11,61.24
2021-01-12,64.17
2021-01-13,66.35
2021-01-14,67.10
2021-01-15,67.40
2021-01-18,67.25
2021-01-19,67.90
2021-01-20,68.00
2021-01-21,67.92
2021-01-22,67.30
2021-01-26,66.39
2021-01-27,64.15
2021-01-28,65.01
2021-01-29,65.70
2021-02-01,67.80
2021-02-02,68.55
2021-02-03,71.00
2021-02-04,73.40
2021-02-05,74.90
2021-02-08,73.50
2021-02-09,74.25
2021-02-10,72.60
2021-02-11,72.36
2021-02-12,73.80
2021-02-17,73.68
2021-02-18,72.00
2021-02-19,73.02
2021-02-22,70.96
2021-02-23,72.50
2021-02-24,72.73
2021-02-25,71.36
2021-02-26,69.10
2021-03-01,70.22
2021-03-02,69.23
2021-03-03,68.05
2021-03-04,67.92
2021-03-05,66.48
2021-03-08,62.16
2021-03-09,60.90
2021-03-10,60.00
2021-03-11,63.00
2021-03-12,62.50
2021-03-15,63.98
2021-03-16,65.17
2021-03-17,63.68
2021-03-18,62.52
2021-03-19,63.76
2021-03-22,63.14
2021-03-23,62.15
2021-03-24,60.60
2021-03-25,62.50
2021-03-26,61.80
2021-03-29,61.34
2021-03-30,62.99
2021-03-31,64.91
2021-04-01,64.33
2021-04-05,64.77
2021-04-06,66.56
2021-04-07,67.56
2021-04-08,66.20
2021-04-09,65.93
2021-04-12,69.00
2021-04-13,69.63
2021-04-14,69.50
2021-04-15,69.30
2021-04-16,70.00
2021-04-19,69.58
2021-04-20,68.83
2021-04-22,67.50
2021-04-23,69.35
2021-04-26,69.42
2021-04-27,68.64
2021-04-28,69.27
2021-04-29,69.50
2021-04-30,71.90
2021-05-03,69.60
2021-05-04,68.75
2021-05-05,69.60
2021-05-06,70.90
2021-05-07,71.59
2021-05-10,72.40
2021-05-11,71.64
2021-05-12,72.21
2021-05-13,72.98
2021-05-14,73.70
2021-05-17,76.00
2021-05-18,71.90
2021-05-19,72.08
2021-05-20,73.72
2021-05-21,74.40
2021-05-24,73.15
2021-05-25,73.89
2021-05-26,73.50
2021-05-27,71.00
2021-05-28,71.00
2021-05-31,70.22
2021-06-01,68.57
2021-06-02,69.27
2021-06-04,69.00
2021-06-07,68.50
2021-06-08,69.00
2021-06-09,68.94
2021-06-10,70.07
2021-06-11,69.71
2021-06-14,69.45
2021-06-15,68.23
2021-06-16,68.32
2021-06-17,68.51
2021-06-18,66.94
2021-06-21,66.90
2021-06-22,69.75
2021-06-23,68.80
2021-06-24,68.19
2021-06-25,68.67
2021-06-28,69.44
2021-06-29,69.45
2021-06-30,69.03
2021-07-01,69.32
2021-07-02,71.40
2021-07-05,70.72
2021-07-06,69.86
2021-07-07,70.93
2021-07-08,70.60
2021-07-12,69.95
2021-07-13,69.80
2021-07-14,69.99
2021-07-15,68.86
2021-07-16,68.55
2021-07-19,66.85
2021-07-20,66.68
2021-07-21,66.27
2021-07-22,69.92
2021-07-23,69.20
2021-07-26,67.13
2021-07-27,67.36
2021-07-28,67.72
2021-07-29,69.41
2021-07-30,69.00
2021-08-02,70.25
2021-08-03,71.69
2021-08-04,70.48
2021-08-05,70.33
2021-08-06,69.89
2021-08-09,69.72
2021-08-10,69.94
2021-08-11,69.93
2021-08-12,73.50
2021-08-13,73.00
2021-08-16,73.00
2021-08-17,72.38
2021-08-18,73.38
2021-08-19,73.46
2021-08-20,75.70
2021-08-23,75.84
2021-08-24,76.25
2021-08-25,76.24
2021-08-26,74.54
2021-08-27,75.76
2021-08-30,73.30
2021-08-31,68.82
2021-09-01,68.00
2021-09-02,68.98
2021-09-03,68.50
2021-09-06,71.32
2021-09-08,70.00
2021-09-09,70.81
2021-09-10,68.00
2021-09-13,70.50
2021-09-14,70.30
2021-09-15,69.66
2021-09-16,69.93
2021-09-17,69.04
2021-09-20,67.70
2021-09-21,69.32
2021-09-22,68.84
2021-09-23,69.55
2021-09-24,69.05
2021-09-27,67.77
2021-09-28,66.69
2021-09-29,66.88
2021-09-30,67.91
2021-10-01,68.61
2021-10-04,67.10
2021-10-05,66.42
2021-10-06,67.03
2021-10-07,65.51
2021-10-08,66.48
2021-10-11,64.72
2021-10-13,66.05
2021-10-14,65.77
2021-10-15,65.69
2021-10-18,65.35
2021-10-19,63.59
2021-10-20,63.65
2021-10-21,61.25
2021-10-22,60.88
2021-10-25,63.00
2021-10-26,60.35
2021-10-27,60.61
2021-10-28,59.50
2021-10-29,59.00
2021-11-01,58.99
2021-11-03,62.30
2021-11-04,57.21
2021-11-05,57.61
2021-11-08,58.00
2021-11-09,57.93
2021-11-10,57.54
2021-11-11,57.99
2021-11-12,56.85
2021-11-16,54.70
2021-11-17,54.52
2021-11-18,54.75
2021-11-19,55.70
2021-11-22,54.02
2021-11-23,53.83
2021-11-24,52.15
2021-11-25,52.00
2021-11-26,50.79
2021-11-29,51.25
2021-11-30,50.17
2021-12-01,48.01
2021-12-02,48.64
2021-12-03,49.32
2021-12-06,47.73
2021-12-07,49.20
2021-12-08,49.56
2021-12-09,48.73
2021-12-10,50.22
2021-12-13,48.95
2021-12-14,47.33
2021-12-15,46.92
2021-12-16,45.97
2021-12-17,45.97
2021-12-20,45.20
2021-12-21,45.32
2021-12-22,42.75
2021-12-23,42.66
2021-12-27,44.72
2021-12-28,45.84
2021-12-29,44.35
2021-12-30,44.83
2022-01-03,43.98
2022-01-04,42.90
2022-01-05,40.00
2022-01-06,40.43
2022-01-07,41.16
2022-01-10,39.47
2022-01-11,40.81
2022-01-12,41.20
2022-01-13,41.40
2022-01-14,41.00
2022-01-17,39.59
2022-01-18,38.90
2022-01-19,40.14
2022-01-20,41.25
2022-01-21,41.80
2022-01-24,40.61
2022-01-25,42.26
2022-01-26,43.84
2022-01-27,44.01
2022-01-28,43.99
2022-01-31,44.32
2022-02-01,45.19
2022-02-02,45.59
2022-02-03,46.13
2022-02-04,45.72
2022-02-07,45.89
2022-02-08,45.84
2022-02-09,47.50
2022-02-10,47.58
2022-02-11,47.61
2022-02-14,47.75
2022-02-15,50.04
2022-02-16,50.54
2022-02-17,50.16
2022-02-18,50.03
2022-02-21,49.02
2022-02-22,51.00
2022-02-23,55.50
2022-02-24,51.25
2022-02-25,51.00
2022-03-02,51.89
2022-03-03,51.35
2022-03-04,51.30
2022-03-07,51.98
2022-03-08,51.68
2022-03-09,52.38
2022-03-10,51.27
2022-03-11,51.09
2022-03-14,50.37
2022-03-15,51.14
2022-03-16,52.01
2022-03-17,51.80
2022-03-18,51.90
2022-03-21,51.25
2022-03-22,52.29
2022-03-23,52.44
2022-03-24,52.43
2022-03-25,52.26
2022-03-28,51.61
2022-03-29,51.50
2022-03-30,49.78
2022-03-31,49.90
2022-04-01,50.53
2022-04-04,50.96
2022-04-05,49.89
2022-04-06,48.58
2022-04-07,47.58
2022-04-08,46.66
2022-04-11,45.42
2022-04-12,44.72
2022-04-13,43.93
2022-04-14,42.47
2022-04-18,42.44
2022-04-19,42.59
2022-04-20,41.60
2022-04-22,40.30
2022-04-25,40.83
2022-04-26,39.67
2022-04-27,39.50
2022-04-28,38.66
2022-04-29,36.73
2022-05-02,35.93
2022-05-03,35.89
2022-05-04,37.45
2022-05-05,35.63
2022-05-06,34.86
2022-05-09,34.43
2022-05-10,33.66
2022-05-11,31.85
2022-05-12,32.40
2022-05-13,32.70
2022-05-16,32.85
2022-05-17,33.81
2022-05-18,32.90
2022-05-19,33.02
2022-05-20,34.04
2022-05-23,33.43
2022-05-24,33.82
2022-05-25,34.99
2022-05-26,37.13
2022-05-27,37.40
2022-05-30,36.56
2022-05-31,35.82
2022-06-01,35.30
2022-06-02,35.56
2022-06-03,33.99
2022-06-06,33.13
2022-06-07,33.30
2022-06-08,33.35
2022-06-09,34.00
2022-06-10,33.20
2022-06-13,32.02
2022-06-14,31.95
2022-06-15,31.70
2022-06-17,30.14
2022-06-20,29.65
2022-06-21,30.27
2022-06-22,29.92
2022-06-23,29.60
2022-06-24,29.60
2022-06-27,29.41
2022-06-28,28.29
2022-06-29,29.09
2022-06-30,28.98
2022-07-01,28.68
2022-07-04,28.87
2022-07-05,29.12
2022-07-06,29.90
2022-07-07,30.13
2022-07-08,29.82
2022-07-11,29.15
2022-07-12,29.47
2022-07-13,28.20
2022-07-14,27.52
2022-07-15,26.71
2022-07-18,26.00
2022-07-19,27.01
2022-07-20,28.32
2022-07-21,30.53
2022-07-22,30.25
2022-07-25,30.88
2022-07-26,30.06
2022-07-27,30.96
2022-07-28,31.39
2022-07-29,32.39
2022-08-01,32.14
2022-08-02,32.90
2022-08-03,33.12
2022-08-04,34.53
2022-08-05,33.74
2022-08-08,35.97
2022-08-09,34.77
2022-08-10,35.69
2022-08-11,34.69
2022-08-12,36.27
2022-08-15,39.00
2022-08-16,37.45
2022-08-17,35.85
2022-08-18,35.80
2022-08-19,34.83
2022-08-22,33.73
2022-08-23,34.18
2022-08-24,34.70
2022-08-25,34.45
2022-08-26,33.46
2022-08-29,33.06
2022-08-30,33.00
2022-08-31,33.33
2022-09-01,34.06
2022-09-02,34.00
2022-09-05,34.97
2022-09-06,33.51
2022-09-08,33.25
2022-09-09,34.09
2022-09-12,34.70
2022-09-13,33.25
2022-09-14,33.19
2022-09-15,32.09
2022-09-16,32.30
2022-09-19,33.20
2022-09-20,34.06
2022-09-21,34.18
2022-09-22,35.05
2022-09-23,34.45
2022-09-26,32.63
2022-09-27,31.23
2022-09-28,30.80
2022-09-29,29.85
2022-09-30,29.72
2022-10-03,31.30
2022-10-04,31.57
2022-10-05,31.68
2022-10-06,32.38
2022-10-07,31.18
2022-10-10,31.24
2022-10-11,30.07
2022-10-13,29.89
2022-10-14,28.73
2022-10-17,28.84
2022-10-18,29.47
2022-10-19,29.70
2022-10-20,29.47
2022-10-21,30.15
2022-10-24,29.41
2022-10-25,29.10
2022-10-26,27.94
2022-10-27,29.17
2022-10-28,30.40
2022-10-31,32.17
2022-11-01,33.28
2022-11-03,33.35
2022-11-04,33.30
2022-11-07,32.70
2022-11-08,32.60
2022-11-09,32.30
2022-11-10,32.20
2022-11-11,31.24
2022-11-14,31.50
2022-11-16,29.84
2022-11-17,29.49
2022-11-18,28.55
2022-11-21,28.82
2022-11-22,28.32
2022-11-23,29.33
2022-11-24,31.36
2022-11-25,29.64
2022-11-28,29.25
2022-11-29,30.23
2022-11-30,31.06
2022-12-01,30.30
2022-12-02,30.71
2022-12-05,29.17
2022-12-06,28.92
2022-12-07,28.61
2022-12-08,27.75
2022-12-09,26.41
2022-12-12,25.30
2022-12-13,24.30
2022-12-14,25.47
2022-12-15,25.90
2022-12-16,24.93
2022-12-19,26.20
2022-12-20,27.47
2022-12-21,28.70
2022-12-22,28.21
2022-12-23,29.20
2022-12-26,29.84
2022-12-27,30.06
2022-12-28,30.23
2022-12-29,29.58
2023-01-02,27.08
2023-01-03,25.74
2023-01-04,26.14
2023-01-05,27.65
2023-01-06,27.94
2023-01-09,27.44
2023-01-10,27.10
2023-01-11,27.40
2023-01-12,26.85
2023-01-13,26.30
2023-01-16,26.13
2023-01-17,28.25
2023-01-18,27.80
2023-01-19,29.52
2023-01-20,28.23
2023-01-23,28.35
2023-01-24,28.81
2023-01-25,29.60
2023-01-26,29.69
2023-01-27,30.37
2023-01-30,30.39
2023-01-31,31.90
2023-02-01,31.90
2023-02-02,30.99
2023-02-03,29.56
2023-02-06,29.32
2023-02-07,28.74
2023-02-08,28.63
2023-02-09,28.10
2023-02-10,28.36
2023-02-13,28.20
2023-02-14,27.16
2023-02-15,28.24
2023-02-16,29.07
2023-02-17,29.01
2023-02-22,28.05
2023-02-23,27.66
2023-02-24,26.86
2023-02-27,26.50
2023-02-28,25.55
2023-03-01,24.64
2023-03-02,23.68
2023-03-03,23.11
2023-03-06,23.60
2023-03-07,23.50
2023-03-08,24.90
2023-03-09,24.56
2023-03-10,23.34
2023-03-13,23.65
2023-03-14,22.45
2023-03-15,23.77
2023-03-16,23.25
2023-03-17,21.98
2023-03-20,21.54
2023-03-21,21.61
2023-03-22,21.26
2023-03-23,20.75
2023-03-24,21.10
2023-03-27,21.02
2023-03-28,20.00
2023-03-29,20.42
2023-03-30,22.25
2023-03-31,21.24
2023-04-03,20.86
2023-04-04,21.81
2023-04-05,21.60
2023-04-06,21.89
2023-04-10,21.37
2023-04-11,23.36
2023-04-12,23.70
2023-04-13,23.60
