2019-01-02,30.87
2019-01-03,30.36
2019-01-04,30.05
2019-01-07,29.49
2019-01-08,29.51
2019-01-09,30.20
2019-01-10,30.05
2019-01-11,29.48
2019-01-14,29.37
2019-01-15,28.83
2019-01-16,29.04
2019-01-17,30.86
2019-01-18,31.18
2019-01-21,32.30
2019-01-22,31.80
2019-01-23,32.08
2019-01-24,32.22
2019-01-28,32.01
2019-01-29,31.90
2019-01-30,33.20
2019-01-31,33.30
2019-02-01,32.80
2019-02-04,32.85
2019-02-05,32.20
2019-02-06,31.36
2019-02-07,31.76
2019-02-08,33.28
2019-02-11,32.71
2019-02-12,33.27
2019-02-13,33.46
2019-02-14,34.39
2019-02-15,34.18
2019-02-18,34.29
2019-02-19,34.17
2019-02-20,33.57
2019-02-21,34.00
2019-02-22,34.67
2019-02-25,34.84
2019-02-26,35.10
2019-02-27,34.61
2019-02-28,34.55
2019-03-01,33.60
2019-03-06,33.75
2019-03-07,33.12
2019-03-08,33.85
2019-03-11,35.19
2019-03-12,34.98
2019-03-13,34.35
2019-03-14,34.66
2019-03-15,34.40
2019-03-18,34.60
2019-03-19,34.25
2019-03-20,33.60
2019-03-21,33.14
2019-03-22,32.23
2019-03-25,32.37
2019-03-26,32.62
2019-03-27,31.39
2019-03-28,32.39
2019-03-29,33.06
2019-04-01,33.04
2019-04-02,33.15
2019-04-03,31.94
2019-04-04,31.90
2019-04-05,31.88
2019-04-08,31.36
2019-04-09,30.60
2019-04-10,31.58
2019-04-11,31.80
2019-04-12,31.75
2019-04-15,32.50
2019-04-16,32.68
2019-04-17,32.48
2019-04-18,32.76
2019-04-22,33.02
2019-04-23,34.07
2019-04-24,33.52
2019-04-25,34.30
2019-04-26,35.87
2019-04-29,36.25
2019-04-30,36.20
2019-05-02,35.96
2019-05-03,35.85
2019-05-06,35.30
2019-05-07,35.03
2019-05-08,36.70
2019-05-09,36.32
2019-05-10,36.74
2019-05-13,35.00
2019-05-14,35.97
2019-05-15,35.99
2019-05-16,35.70
2019-05-17,34.86
2019-05-20,36.40
2019-05-21,36.31
2019-05-22,36.00
2019-05-23,36.36
2019-05-24,36.35
2019-05-27,37.22
2019-05-28,37.83
2019-05-29,38.13
2019-05-30,38.16
2019-05-31,38.04
2019-06-03,38.28
2019-06-04,38.00
2019-06-05,37.55
2019-06-06,38.30
2019-06-07,38.80
2019-06-10,38.73
2019-06-11,39.30
2019-06-12,38.99
2019-06-13,39.42
2019-06-14,39.38
2019-06-17,39.75
2019-06-18,40.12
2019-06-19,40.96
2019-06-21,40.90
2019-06-24,41.57
2019-06-25,40.29
2019-06-26,40.34
2019-06-27,40.27
2019-06-28,40.98
2019-07-01,40.80
2019-07-02,41.09
2019-07-03,41.81
2019-07-04,42.65
2019-07-05,42.88
2019-07-08,43.50
2019-07-10,44.13
2019-07-11,43.11
2019-07-12,42.25
2019-07-15,41.98
2019-07-16,43.00
2019-07-17,43.19
2019-07-18,43.60
2019-07-19,42.86
2019-07-22,43.07
2019-07-23,42.50
2019-07-24,43.22
2019-07-25,43.30
2019-07-26,43.23
2019-07-29,43.80
2019-07-30,44.00
2019-07-31,44.00
2019-08-01,44.88
2019-08-02,45.71
2019-08-05,44.10
2019-08-06,44.90
2019-08-07,43.49
2019-08-08,45.00
2019-08-09,44.60
2019-08-12,43.92
2019-08-13,44.98
2019-08-14,44.07
2019-08-15,43.45
2019-08-16,44.99
2019-08-19,44.75
2019-08-20,44.28
2019-08-21,45.40
2019-08-22,44.63
2019-08-23,43.76
2019-08-26,42.91
2019-08-27,44.70
2019-08-28,45.07
2019-08-29,46.20
2019-08-30,47.04
2019-09-02,46.90
2019-09-03,46.56
2019-09-04,47.18
2019-09-05,47.25
2019-09-06,46.83
2019-09-09,45.52
2019-09-10,44.89
2019-09-11,45.65
2019-09-12,45.45
2019-09-13,43.84
2019-09-16,44.24
2019-09-17,44.50
2019-09-18,45.13
2019-09-19,45.87
2019-09-20,45.97
2019-09-23,44.44
2019-09-24,43.60
2019-09-25,44.64
2019-09-26,44.37
2019-09-27,44.16
2019-09-30,45.46
2019-10-01,44.41
2019-10-02,42.70
2019-10-03,43.14
2019-10-04,43.85
2019-10-07,43.20
2019-10-08,42.95
2019-10-09,43.08
2019-10-10,42.07
2019-10-11,43.30
2019-10-14,44.06
2019-10-15,44.91
2019-10-16,44.29
2019-10-17,44.24
2019-10-18,44.93
2019-10-21,44.60
2019-10-22,44.69
2019-10-23,44.38
2019-10-24,41.64
2019-10-25,41.77
2019-10-28,41.43
2019-10-29,41.43
2019-10-30,42.93
2019-10-31,43.18
2019-11-01,43.30
2019-11-04,42.25
2019-11-05,42.18
2019-11-06,42.19
2019-11-07,42.35
2019-11-08,41.55
2019-11-11,42.13
2019-11-12,41.29
2019-11-13,41.16
2019-11-14,41.75
2019-11-18,41.15
2019-11-19,41.02
2019-11-21,43.32
2019-11-22,44.27
2019-11-25,44.06
2019-11-26,43.52
2019-11-27,43.27
2019-11-28,44.75
2019-11-29,45.04
2019-12-02,44.56
2019-12-03,44.84
2019-12-04,44.40
2019-12-05,45.04
2019-12-06,45.70
2019-12-09,45.14
2019-12-10,44.45
2019-12-11,45.61
2019-12-12,46.78
2019-12-13,46.83
2019-12-16,47.50
2019-12-17,47.30
2019-12-18,48.33
2019-12-19,48.90
2019-12-20,47.82
2019-12-23,46.80
2019-12-26,48.26
2019-12-27,47.96
2019-12-30,47.41
2020-01-02,49.62
2020-01-03,48.90
2020-01-06,48.33
2020-01-07,48.80
2020-01-08,48.56
2020-01-09,48.82
2020-01-10,47.85
2020-01-13,48.00
2020-01-14,48.20
2020-01-15,48.21
2020-01-16,49.15
2020-01-17,49.49
2020-01-20,49.60
2020-01-21,49.20
2020-01-22,49.83
2020-01-23,51.74
2020-01-24,51.41
2020-01-27,51.44
2020-01-28,52.90
2020-01-29,54.25
2020-01-30,53.83
2020-01-31,53.63
2020-02-03,54.46
2020-02-04,55.00
2020-02-05,55.52
2020-02-06,53.84
2020-02-07,52.93
2020-02-10,52.32
2020-02-11,54.10
2020-02-12,55.48
2020-02-13,55.02
2020-02-14,55.00
2020-02-17,55.23
2020-02-18,55.30
2020-02-19,55.05
2020-02-20,54.72
2020-02-21,54.40
2020-02-26,50.63
2020-02-27,49.35
2020-02-28,49.54
2020-03-02,49.85
2020-03-03,49.66
2020-03-04,50.80
2020-03-05,48.25
2020-03-06,45.05
2020-03-09,39.80
2020-03-10,41.95
2020-03-11,38.96
2020-03-12,33.00
2020-03-13,36.00
2020-03-16,27.50
2020-03-17,27.70
2020-03-18,23.87
2020-03-19,26.08
2020-03-20,27.55
2020-03-23,24.10
2020-03-24,27.18
2020-03-25,34.47
2020-03-26,34.69
2020-03-27,31.32
2020-03-30,28.70
2020-03-31,26.30
2020-04-01,23.70
2020-04-02,26.14
2020-04-03,23.31
2020-04-06,28.00
2020-04-07,29.22
2020-04-08,31.90
2020-04-09,30.15
2020-04-13,29.75
2020-04-14,30.49
2020-04-15,30.12
2020-04-16,29.56
2020-04-17,32.03
2020-04-20,34.00
2020-04-22,36.50
2020-04-23,34.98
2020-04-24,32.98
2020-04-27,33.50
2020-04-28,35.20
2020-04-29,36.15
2020-04-30,34.19
2020-05-04,33.41
2020-05-05,33.63
2020-05-06,32.50
2020-05-07,29.77
2020-05-08,29.65
2020-05-11,28.10
2020-05-12,27.51
2020-05-13,27.31
2020-05-14,29.29
2020-05-15,30.20
2020-05-18,33.51
2020-05-19,35.07
2020-05-20,35.30
2020-05-21,36.29
2020-05-22,36.19
2020-05-25,36.70
2020-05-26,36.88
2020-05-27,39.10
2020-05-28,37.32
2020-05-29,38.48
2020-06-01,37.61
2020-06-02,38.25
2020-06-03,41.02
2020-06-04,40.00
2020-06-05,40.84
2020-06-08,43.20
2020-06-09,42.90
2020-06-10,41.10
2020-06-12,40.29
2020-06-15,40.70
2020-06-16,40.17
2020-06-17,40.83
2020-06-18,41.21
2020-06-19,41.90
2020-06-22,41.24
2020-06-23,41.76
2020-06-24,40.98
2020-06-25,41.45
2020-06-26,40.25
2020-06-29,41.21
2020-06-30,40.91
2020-07-01,42.35
2020-07-02,42.39
2020-07-03,42.70
2020-07-06,43.25
2020-07-07,44.01
2020-07-08,44.42
2020-07-09,43.33
2020-07-10,43.54
2020-07-13,42.10
2020-07-14,43.90
2020-07-15,44.74
2020-07-16,44.59
2020-07-17,45.95
2020-07-20,46.21
2020-07-21,46.89
2020-07-22,46.39
2020-07-23,45.88
2020-07-24,44.70
2020-07-27,45.41
2020-07-28,44.89
2020-07-29,45.07
2020-07-30,49.96
2020-07-31,50.92
2020-08-03,50.29
2020-08-04,49.90
2020-08-05,51.01
2020-08-06,51.63
2020-08-07,50.81
2020-08-10,50.91
2020-08-11,50.79
2020-08-12,50.45
2020-08-13,49.02
2020-08-14,49.58
2020-08-17,47.72
2020-08-18,49.60
2020-08-19,49.01
2020-08-20,49.94
2020-08-21,48.97
2020-08-24,49.04
2020-08-25,49.17
2020-08-26,48.42
2020-08-27,49.11
2020-08-28,50.00
2020-08-31,48.23
2020-09-01,50.40
2020-09-02,51.05
2020-09-03,50.69
2020-09-04,50.75
2020-09-08,53.73
2020-09-09,54.87
2020-09-10,51.92
2020-09-11,50.54
2020-09-14,52.83
2020-09-15,52.82
2020-09-16,52.68
2020-09-17,52.95
2020-09-18,52.70
2020-09-21,50.81
2020-09-22,51.74
2020-09-23,58.97
2020-09-24,57.99
2020-09-25,59.00
2020-09-28,56.65
2020-09-29,56.79
2020-09-30,56.67
2020-10-01,57.12
2020-10-02,56.70
2020-10-05,57.25
2020-10-06,57.31
2020-10-07,56.89
2020-10-08,59.96
2020-10-09,60.15
2020-10-13,59.37
2020-10-14,61.69
2020-10-15,62.38
2020-10-16,62.27
2020-10-19,61.68
2020-10-20,64.47
2020-10-21,62.89
2020-10-22,64.00
2020-10-23,62.56
2020-10-26,62.89
2020-10-27,64.57
2020-10-28,62.55
2020-10-29,62.56
2020-10-30,60.68
2020-11-03,63.77
2020-11-04,66.30
2020-11-05,67.88
2020-11-06,68.00
2020-11-09,66.10
2020-11-10,66.32
2020-11-11,66.22
2020-11-12,65.45
2020-11-13,67.00
2020-11-16,66.82
2020-11-17,66.00
2020-11-18,64.49
2020-11-19,65.48
2020-11-20,65.29
2020-11-23,65.36
2020-11-24,65.60
2020-11-25,65.75
2020-11-26,65.44
2020-11-27,66.44
2020-11-30,67.22
2020-12-01,65.45
2020-12-02,65.57
2020-12-03,68.09
2020-12-04,67.02
2020-12-07,64.96
2020-12-08,65.96
2020-12-09,63.87
2020-12-10,63.53
2020-12-11,63.70
2020-12-14,63.29
2020-12-15,64.70
2020-12-16,65.96
2020-12-17,67.13
2020-12-18,66.71
2020-12-21,65.74
2020-12-22,64.88
2020-12-23,66.60
2020-12-28,66.70
2020-12-29,67.06
2020-12-30,68.95
2021-01-04,67.78
2021-01-05,67.38
2021-01-06,63.71
2021-01-07,66.51
2021-01-08,71.00
2021-01-11,69.62
2021-01-12,71.08
2021-01-13,71.05
2021-01-14,73.93
2021-01-15,70.71
2021-01-18,70.69
2021-01-19,68.80
2021-01-20,69.57
2021-01-21,67.91
2021-01-22,67.51
2021-01-26,65.96
